company,specific_bean_origin_or_bar_name,review_date,cocoa_percent,company_location,rating,Bean_Type,country_of_bean_origin,trinitario_bean,criollo_bean,blend_bean,forastero_bean,new_rating
Pierre Marcolini,Cabosse,2007,70.0,Belgium,4,Blend,"Venezuela, Java",0,0,blend,0,6
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",2007,72.0,Belgium,3,Forastero (Nacional),Ecuador,0,0,0,forastero (nacional),5
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",2007,72.0,Belgium,4,Trinitario,Madagascar,trinitario,0,0,0,6
Pierre Marcolini,Fleur de Cacao,2007,85.0,Belgium,3,Blend,Venezuela/ Ghana,0,0,blend,0,4
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",2006,72.0,Belgium,4,Criollo,Mexico,0,criollo,0,0,6
Pierre Marcolini,"Kendem Lembu, Java",2006,72.0,Belgium,3,Criollo,Indonesia,0,criollo,0,0,3
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",2006,72.0,Belgium,4,Criollo,Venezuela,0,criollo,0,0,6
Pinellas,Wampusirpi Region,2016,80.0,U.S.A,2,,Honduras,,,,,2
Pitch Dark,Tenor,2015,62.0,U.S.A,2,,Nicaragua,,,,,2
Pitch Dark,Johe,2015,80.0,U.S.A,2,,Nicaragua,,,,,3
Pitch Dark,Chuno,2015,80.0,U.S.A,2,"Criollo, Trinitario",Nicaragua,"criollo, trinitario","criollo, trinitario",0,0,3
Pitch Dark,Nicalizo,2015,80.0,U.S.A,2,Trinitario,Nicaragua,trinitario,0,0,0,3
Pitch Dark,Rugoso,2015,80.0,U.S.A,3,,Nicaragua,,,,,4
Pitch Dark,Akesson Estate,2014,73.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,4
Pitch Dark,Namau Village,2014,73.0,U.S.A,2,Trinitario,Fiji,trinitario,0,0,0,2
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",2014,73.0,U.S.A,3,,Ecuador,,,,,4
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",2014,73.0,U.S.A,3,,Ecuador,,,,,4
Pomm (aka Dead Dog),"La Red, 2011",2012,76.0,U.S.A,2,,Dominican Republic,,,,,2
Pomm (aka Dead Dog),Peru,2012,82.0,U.S.A,2,Criollo,Peru,0,criollo,0,0,3
Potomac,"Oko Caribe, Duarte Province, 2016 H.",2016,70.0,U.S.A,3,,Domincan Republic,,,,,5
Potomac,"Cuyagua, 2013",2014,70.0,U.S.A,3,,Venezuela,,,,,5
Potomac,Upala w/ nibs,2011,70.0,U.S.A,3,Matina,Costa Rica,0,0,0,0,4
Potomac,"Upala, Batch 18",2011,70.0,U.S.A,3,Matina,Costa Rica,0,0,0,0,3
Potomac,"San Martin, Amazonian Highlands",2011,70.0,U.S.A,2,,Peru,,,,,3
Potomac,Bahia,2011,70.0,U.S.A,3,,Brazil,,,,,4
Potomac,"Upala, Batch 12",2010,82.0,U.S.A,3,Matina,Costa Rica,0,0,0,0,5
Pralus,Peru,2015,75.0,France,3,,Peru,,,,,4
Pralus,"Porcelana, S. of Lake Maracaibo",2011,75.0,France,3,Criollo (Porcelana),Venezuela,0,criollo (porcelana),0,0,4
Pralus,Chuao,2010,75.0,France,3,Trinitario,Venezuela,trinitario,0,0,0,4
Pralus,Cuyagua,2009,75.0,France,2,,Venezuela,,,,,6
Pralus,Papouasie,2008,75.0,France,3,Trinitario,Papua New Guinea,trinitario,0,0,0,3
Pralus,"Sambirano Valley, Le 100%",2008,100.0,France,3,Criollo,Madagascar,0,criollo,0,0,3
Pralus,Dominican Republic-Organic,2008,75.0,France,2,,Dominican Republic,,,,,6
Pralus,"Monte Alegre, Diego Badero",2008,75.0,France,3,,Brazil,,,,,4
Pralus,Claudio Corallo w/ nibs,2007,75.0,France,4,Forastero,Sao Tome,0,0,0,forastero,6
Pralus,"Monte Alegre (Itacare), Brazil",2006,75.0,France,3,Forastero,Brazil,0,0,0,forastero,3
Pralus,Tanzania,2006,75.0,France,3,Criollo,Tanzania,0,criollo,0,0,4
Pralus,Sao Tome & Principe,2006,75.0,France,3,Forastero,Sao Tome & Principe,0,0,0,forastero,4
Pralus,Trinidad,2006,75.0,France,3,Trinitario,Trinidad,trinitario,0,0,0,4
Pralus,"Madagascar, Nosy Be Isle.",2006,75.0,France,3,Criollo,Madagascar,0,criollo,0,0,5
Pralus,"Java, Indonesie",2006,75.0,France,3,Criollo,Indonesia,0,criollo,0,0,4
Pralus,"Barlovento, Venezuela",2006,75.0,France,3,Trinitario,Venezuela,trinitario,0,0,0,4
Pralus,Jamaique,2006,75.0,France,4,Trinitario,Jamaica,trinitario,0,0,0,6
Pralus,Equateur,2006,75.0,France,3,Trinitario,Ecuador,trinitario,0,0,0,3
Pralus,Vanuatu,2006,75.0,France,3,Trinitario,Vanuatu,trinitario,0,0,0,3
Pralus,Ghana,2006,75.0,France,3,Forastero,Ghana,0,0,0,forastero,4
Pralus,Colombie,2006,75.0,France,3,Trinitario,Colombia,trinitario,0,0,0,4
Pralus,Fortissima,2006,80.0,France,4,"Criollo, Trinitario",Ecuador,"criollo, trinitario","criollo, trinitario",0,0,6
Pralus,Cuba,2006,75.0,France,3,Trinitario,Cuba,trinitario,0,0,0,3
Pralus,"Caracas, Venezuela and Ghana",2006,75.0,France,3,"Trinitario, Forastero","Venezuela, Ghana","trinitario, forastero",0,0,"trinitario, forastero",3
Pralus,"Djakarta, Java and Ghana",2006,75.0,France,3,"Criollo, Forastero","Indonesia, Ghana",0,"criollo, forastero",0,"criollo, forastero",4
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",2016,77.0,U.K,3,,Ecuador,,,,,4
Pump Street Bakery,"Crayfish Bay Estate, 2014",2015,70.0,U.K,3,Trinitario,Grenada,trinitario,0,0,0,4
Pump Street Bakery,"Akesson's, batch 4411",2015,74.0,U.K,3,Criollo,Madagascar,0,criollo,0,0,4
Pump Street Bakery,Honduras,2015,80.0,U.K,2,,Honduras,,,,,3
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",2014,75.0,U.K,2,Trinitario,Venezuela,trinitario,0,0,0,3
Pump Street Bakery,Guantupi River,2014,75.0,U.K,3,Forastero (Nacional),Ecuador,0,0,0,forastero (nacional),3
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",2014,72.0,U.K,3,Trinitario,Madagascar,trinitario,0,0,0,4
Pump Street Bakery,Guantupi River,2014,85.0,U.K,2,Forastero (Nacional),Ecuador,0,0,0,forastero (nacional),3
Pura Delizia,Venezuela,2012,73.0,Italy,2,,Venezuela,,,,,3
Q Chocolate,Brazil,2013,75.0,Brazil,3,,Brazil,,,,,4
Q Chocolate,Brazil,2013,85.0,Brazil,3,,Brazil,,,,,4
Q Chocolate,Brazil,2013,55.0,Brazil,2,,Brazil,,,,,3
Q Chocolate,Brazil,2013,80.0,Brazil,3,,Brazil,,,,,4
Q Chocolate,Brazil,2012,60.0,Brazil,3,,Brazil,,,,,3
Q Chocolate,Brazil,2012,65.0,Brazil,3,,Brazil,,,,,4
Quetzalli (Wolter),"Mexico, Lot 28022016",2016,70.0,Mexico,2,Criollo,Mexico,0,criollo,0,0,3
Quetzalli (Wolter),"Uranga, Lot 22032016",2016,74.0,Mexico,3,Trinitario,Mexico,trinitario,0,0,0,3
Raaka,Amazon Basin Blend,2016,70.0,U.S.A,3,,"Peru(SMartin,Pangoa,nacional)",,,,,3
Raaka,Virunga,2015,75.0,U.S.A,2,Forastero,Congo,0,0,0,forastero,3
Raaka,Madagascar,2012,75.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,4
Raaka,La Red,2011,85.0,U.S.A,3,,Dominican Republic,,,,,4
Rain Republic,Suchitepequez E.,2010,70.0,Guatemala,2,,Guatemala,,,,,3
Rancho San Jacinto,Ecuador,2010,75.0,Ecuador,3,"Forastero(Arriba, CCN)",Ecuador,0,0,0,"forastero(arriba, ccn)",3
Ranger,"San Martin, Batch 2",2015,70.0,U.S.A,2,,Peru,,,,,2
Ranger,"Chulucanas, Batch 1",2015,80.0,U.S.A,3,,Peru,,,,,4
Ranger,"Tumbes, Batch 2",2015,73.0,U.S.A,3,Criollo,Peru,0,criollo,0,0,4
Raoul Boulanger,Piura,2016,75.0,France,3,Criollo,Peru,0,criollo,0,0,4
Raw Cocoa,Raw,2012,70.0,Poland,2,Criollo,Raw,0,criollo,0,0,2
Republica del Cacao (aka Confecta),Esmeraldas,2010,75.0,Ecuador,3,,Ecuador,,,,,4
Republica del Cacao (aka Confecta),"Los Rios, Vinces",2009,75.0,Ecuador,2,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),2
Republica del Cacao (aka Confecta),Manabi,2007,75.0,Ecuador,3,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),3
Republica del Cacao (aka Confecta),El Oro,2007,67.0,Ecuador,3,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),4
Republica del Cacao (aka Confecta),Los Rios,2007,75.0,Ecuador,3,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),5
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",2016,75.0,U.S.A,3,,Ecuador,,,,,5
Ritual,"Camino Verde P., Balao, Guayas, 2014",2015,85.0,U.S.A,3,,Ecuador,,,,,4
Ritual,"Mid Mountain, 2014",2015,70.0,U.S.A,3,Blend,"Mid Mountain, 2014",0,0,blend,0,4
Ritual,"Toledo District, Maya",2013,75.0,U.S.A,3,Trinitario,Belize,trinitario,0,0,0,5
Ritual,"Maranon, Cajamarca",2013,75.0,U.S.A,3,Forastero (Nacional),Peru,0,0,0,forastero (nacional),3
Ritual,Sambirano,2012,75.0,U.S.A,4,Trinitario,Madagascar,trinitario,0,0,0,6
Ritual,"Camino Verde P., 2012, Balao, Guayas",2012,75.0,U.S.A,3,Nacional (Arriba),Ecuador,0,0,0,0,4
Ritual,Gran Couva,2012,75.0,U.S.A,3,Trinitario,Trinidad,trinitario,0,0,0,4
Ritual,Costa Rica,2011,75.0,U.S.A,3,,Costa Rica,,,,,4
Roasting Masters,"La Dorado, light roast",2016,70.0,South Korea,3,,Costa Rica,,,,,4
Roasting Masters,"Tapanti, light roast",2016,70.0,South Korea,3,,Costa Rica,,,,,4
Roasting Masters,Maleku,2016,70.0,South Korea,3,,Costa Rica,,,,,4
Robert (aka Chocolaterie Robert),Madagascar,2013,75.0,Madagascar,3,Trinitario,Madagascar,trinitario,0,0,0,4
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,2013,68.0,Madagascar,3,Trinitario,Madagascar,trinitario,0,0,0,4
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",2012,66.0,U.K,3,Trinitario,Grenada,trinitario,0,0,0,4
Rogue,"La Masica, Batch 1, FHIA Research Center",2016,75.0,U.S.A,3,,Honduras,,,,,5
Rogue,"Caranero, Choc. Garage Exclusive",2015,70.0,U.S.A,3,,Venezuela,,,,,5
Rogue,"Tranquilidad, Batch 1",2015,75.0,U.S.A,3,,Bolivia,,,,,4
Rogue,Porcelana,2014,80.0,U.S.A,3,Criollo,Venezuela,0,criollo,0,0,5
Rogue,"Akessons Estate, Sambirano, 2013",2013,70.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,4
Rogue,"Hispaniola, 2013",2013,70.0,U.S.A,3,,Dominican Republic,,,,,4
Rogue,"Silvestre, Batch 7, 2013",2013,75.0,U.S.A,4,,Bolivia,,,,,6
Rogue,"Bachelor's Hall E., St. Thomas Parish",2013,75.0,U.S.A,3,Trinitario,Jamaica,trinitario,0,0,0,5
Rogue,"Camino Verde P., Balao, Guayas",2012,75.0,U.S.A,3,Nacional (Arriba),Ecuador,0,0,0,0,5
Rogue,"Silvestre, Batch 1, 2011",2011,75.0,U.S.A,3,Criollo,Bolivia,0,criollo,0,0,3
Rogue,Piura,2010,75.0,U.S.A,3,,Peru,,,,,5
Rogue,Rio Caribe,2009,70.0,U.S.A,3,Trinitario,Venezuela,trinitario,0,0,0,4
Rogue,"Hispaniola, 2008",2008,70.0,U.S.A,2,,Dominican Republic,,,,,3
Rogue,Jamaica,2008,70.0,U.S.A,2,Trinitario,Jamaica,trinitario,0,0,0,3
Rogue,"Sambirano, 2008",2008,70.0,U.S.A,2,Trinitario,Madagascar,trinitario,0,0,0,3
Rogue,Trinidad,2008,70.0,U.S.A,3,Trinitario,Trinidad,trinitario,0,0,0,3
Rozsavolgyi,Sur del Lago,2012,84.0,Hungary,2,,Venezuela,,,,,2
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",2012,76.0,Hungary,2,Trinitario,Venezuela,trinitario,0,0,0,2
Rozsavolgyi,"Sambirano, Akesson Estate",2012,72.0,Hungary,2,Trinitario,Madagascar,trinitario,0,0,0,2
Rozsavolgyi,Carenero Superior,2011,73.0,Hungary,3,Criollo,Venezuela,0,criollo,0,0,4
Rozsavolgyi,Porcelana,2011,71.0,Hungary,2,,Venezuela,,,,,2
Rozsavolgyi,"Aragua, Trincheras",2011,70.0,Hungary,3,,Venezuela,,,,,4
Rozsavolgyi,Principe,2011,77.0,Hungary,2,Forastero,Principe,0,0,0,forastero,3
S.A.I.D.,Malgascio,2010,64.0,Italy,3,Trinitario,Madagascar,trinitario,0,0,0,4
S.A.I.D.,100 percent,2010,100.0,Italy,1,,100 percent,,,,,1
S.A.I.D.,Samana,2010,70.0,Italy,3,,Dominican Republic,,,,,3
S.A.I.D.,Arawak,2010,72.0,Italy,3,,Carribean,,,,,4
S.A.I.D.,Latino,2010,72.0,Italy,3,,Latino,,,,,4
Sacred,Midnight,2012,83.0,U.S.A,2,,Central and S. America,,,,,3
Sacred,Twilight,2012,69.0,U.S.A,3,,Central and S. America,,,,,4
Salgado,Bahia Superior,2008,70.0,Argentina,3,Forastero,Brazil,0,0,0,forastero,4
Salgado,Esmeraldas,2008,70.0,Argentina,3,Forastero (Nacional),Ecuador,0,0,0,forastero (nacional),4
Salgado,Carenero Superior,2008,70.0,Argentina,3,Trinitario,Venezuela,trinitario,0,0,0,4
Salgado,Rio Arriba,2008,70.0,Argentina,3,Forastero (Arriba) ASSS,Ecuador,0,0,0,forastero (arriba) asss,4
Santander (Compania Nacional),Colombian 2008,2009,75.0,Colombia,2,Forastero (Nacional),Colombia,0,0,0,forastero (nacional),3
Santander (Compania Nacional),Colombian w/ nibs,2009,70.0,Colombia,3,Forastero (Nacional),Colombia,0,0,0,forastero (nacional),3
Santander (Compania Nacional),Colombian Semi Dark,2006,53.0,Colombia,2,Forastero (Nacional),Colombia,0,0,0,forastero (nacional),6
Santander (Compania Nacional),Colombian,2006,65.0,Colombia,3,Forastero (Nacional),Colombia,0,0,0,forastero (nacional),3
Santander (Compania Nacional),Colombian Dark,2006,70.0,Colombia,4,Forastero (Nacional),Colombia,0,0,0,forastero (nacional),6
Santome,Sao Tome,2011,70.0,France,2,Forastero,Sao Tome,0,0,0,forastero,3
Scharffen Berger,San Juan de Cheni,2012,78.0,U.S.A,4,,Peru,,,,,6
Scharffen Berger,Markham Valley,2011,68.0,U.S.A,3,,Papua New Guinea,,,,,5
Scharffen Berger,Camahogne,2010,68.0,U.S.A,3,Trinitario,Grenada,trinitario,0,0,0,4
Scharffen Berger,Amina,2010,65.0,U.S.A,3,"Trinitario, Criollo",Madagascar,"trinitario, criollo","trinitario, criollo",0,0,5
Scharffen Berger,Tome Acu,2009,68.0,U.S.A,3,,Brazil,,,,,5
Scharffen Berger,Asante,2009,65.0,U.S.A,4,Forastero,Ghana,0,0,0,forastero,6
Scharffen Berger,Ben Tre,2009,72.0,U.S.A,3,Trinitario,Vietnam,trinitario,0,0,0,5
Scharffen Berger,Finisterra,2008,72.0,U.S.A,3,Blend,"Ven., Trinidad, Mad.",0,0,blend,0,3
Scharffen Berger,Las Islas,2007,72.0,U.S.A,3,Blend,Carribean(DR/Jam/Tri),0,0,blend,0,3
Scharffen Berger,Nibby,2007,62.0,U.S.A,3,,Nibby,,,,,3
Scharffen Berger,Cuyagua,2007,75.0,U.S.A,3,,Venezuela,,,,,5
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),2007,75.0,U.S.A,3,Blend,Carribean,0,0,blend,0,3
Scharffen Berger,Extra Dark,2006,82.0,U.S.A,2,,Extra Dark,,,,,6
Scharffen Berger,Bittersweet,2006,70.0,U.S.A,3,Blend,Bittersweet,0,0,blend,0,4
Scharffen Berger,Kumasi Sambirano,2006,68.0,U.S.A,2,Blend,Ghana & Madagascar,0,0,blend,0,6
Scharffen Berger,Jamaica a l'ancienne,2006,70.0,U.S.A,2,Trinitario,Jamaica,trinitario,0,0,0,6
Scharffen Berger,Semisweet,2006,62.0,U.S.A,3,Blend,Semisweet,0,0,blend,0,3
Seaforth,Dominican Republic,2015,70.0,U.K,2,,Domincan Republic,,,,,3
Seaforth,Grenada,2015,70.0,U.K,2,,Grenada,,,,,3
Shark Mountain,Jamaica,2015,72.0,U.S.A,3,Trinitario,Jamaica,trinitario,0,0,0,4
Shark Mountain,Papua New Guinea,2015,73.0,U.S.A,3,Forastero,Papua New Guinea,0,0,0,forastero,4
Shark Mountain,Cuyagua,2015,77.0,U.S.A,2,Criollo,Venezuela,0,criollo,0,0,3
Shark Mountain,ROIG,2015,74.0,U.S.A,3,"Criollo, Trinitario",Dominican Republic,"criollo, trinitario","criollo, trinitario",0,0,4
Shark Mountain,Ecuador,2014,75.0,U.S.A,3,Trinitario,Ecuador,trinitario,0,0,0,3
Shark Mountain,"Belize, 2013",2014,72.0,U.S.A,3,"Criollo, Trinitario",Belize,"criollo, trinitario","criollo, trinitario",0,0,4
Shark's,Hilo,2011,73.0,U.S.A,2,,Hawaii,,,,,6
Shark's,"Hilo, w/ added cocoa butter",2011,73.0,U.S.A,2,,Hawaii,,,,,2
Shattel,Tingo Maria,2016,70.0,Peru,3,,Peru,,,,,4
Shattell,Porcelana,2011,75.0,Peru,3,Criollo,Peru,0,criollo,0,0,4
Sibu,Oro,2015,82.0,Costa Rica,3,,Costa Rica,,,,,4
Sibu,Oscuro,2015,70.0,Costa Rica,3,,Costa Rica,,,,,4
Sibu Sura,Peru,2012,70.0,U.S.A,2,,Peru,,,,,2
Silvio Bessone,Maya Belize,2011,67.0,Italy,3,Criollo,Belize,0,criollo,0,0,3
Silvio Bessone,"Trintade, Sao Tome",2011,65.0,Italy,3,Forastero,Sao Tome,0,0,0,forastero,4
Silvio Bessone,"Bahia, Scavina",2011,60.0,Italy,3,Trinitario,Brazil,trinitario,0,0,0,4
Silvio Bessone,"Porcelana, Colombia, Amazonas",2011,68.0,Italy,3,"Criollo, Trinitario",Colombia,"criollo, trinitario","criollo, trinitario",0,0,3
Sirene,Wild Bolivia,2016,73.0,Canada,3,,Bolivia,,,,,4
Sirene,Kokoa Kamili Coop,2016,73.0,Canada,3,,Tanzania,,,,,4
Sirene,"Esmeraldas, Salazar Farm",2016,73.0,Canada,3,,Ecuador,,,,,5
Sirene,"Somia Plantation, 2012",2015,100.0,Canada,3,Trinitario,Madagascar,trinitario,0,0,0,3
Sirene,"Camino Verde P., Balao, Guayas, 2012",2015,100.0,Canada,3,,Ecuador,,,,,3
Sirene,Lachua w/ cane sugar,2015,73.0,Canada,3,,Guatemala,,,,,3
Sirene,"Lachua w/ maple sugar, batch 5",2015,73.0,Canada,3,,Guatemala,,,,,4
Sirene,Pisa,2015,73.0,Canada,3,,Haiti,,,,,4
Sirene,"Somia Plantation, 2012",2014,67.0,Canada,3,Trinitario,Madagascar,trinitario,0,0,0,5
Sirene,"Somia Plantation, 2012",2014,73.0,Canada,3,Trinitario,Madagascar,trinitario,0,0,0,5
Sirene,"Camino Verde P., Balao, Guayas",2014,73.0,Canada,3,,Ecuador,,,,,5
Sjolinds,Ghana,2015,70.0,U.S.A,2,Forastero,Ghana,0,0,0,forastero,3
Sjolinds,Nicaragua,2015,72.0,U.S.A,3,,Nicaragua,,,,,3
"Smooth Chocolator, The","Oko Caribe, DOR005",2017,70.0,Australia,3,,Dominican Republic,,,,,4
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",2016,70.0,Australia,3,Criollo,Venezuela,0,criollo,0,0,5
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",2016,70.0,Australia,4,Criollo,Ecuador,0,criollo,0,0,6
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",2016,70.0,Australia,3,,Belize,,,,,5
"Smooth Chocolator, The",Tien Giang,2016,70.0,Australia,3,Trinitario,Vietnam,trinitario,0,0,0,3
"Smooth Chocolator, The",Australia,2016,67.0,Australia,3,,Australia,,,,,5
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",2016,70.0,Australia,3,,Guatemala,,,,,4
"Smooth Chocolator, The",Akesson's Estate,2015,65.0,Australia,3,Trinitario,Madagascar,trinitario,0,0,0,4
"Smooth Chocolator, The",Akesson's Estate,2015,70.0,Australia,3,Trinitario,Madagascar,trinitario,0,0,0,4
"Smooth Chocolator, The",Kokoa Kamili,2015,67.0,Australia,3,,Tanzania,,,,,5
"Smooth Chocolator, The",San Juan Estate,2015,70.0,Australia,3,Trinitario,Trinidad,trinitario,0,0,0,5
"Smooth Chocolator, The",Camino Verde,2015,72.0,Australia,4,,Ecuador,,,,,6
"Smooth Chocolator, The",Bolivia,2015,72.0,Australia,2,,Bolivia,,,,,3
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",2015,65.0,Australia,3,,Papua New Guinea,,,,,4
"Smooth Chocolator, The","Maranon, batch 2",2015,67.0,Australia,3,Forastero (Nacional),Peru,0,0,0,forastero (nacional),3
"Smooth Chocolator, The","Chuao, batch 3",2015,70.0,Australia,3,Trinitario,Venezuela,trinitario,0,0,0,5
Snake & Butterfly,Ghana,2011,67.0,U.S.A,1,Forastero,Ghana,0,0,0,forastero,1
Snake & Butterfly,Madagascar,2010,68.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,3
Snake & Butterfly,Ecuador,2010,68.0,U.S.A,3,,Ecuador,,,,,4
Sol Cacao,"Ecuador, Batch 1",2016,70.0,U.S.A,3,,Ecuador,,,,,4
Sol Cacao,Madagascar,2015,72.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,3
Solkiki,"Maranon, Fortunato No. 4",2016,68.0,U.K,2,Forastero (Nacional),Peru,0,0,0,forastero (nacional),3
Solkiki,"Castillo, Hispaniola, unroasted",2016,85.0,U.K,2,,Domincan Republic,,,,,3
Solomons Gold,Solomon Island,2016,70.0,New Zealand,3,,Solomon Islands,,,,,4
Solomons Gold,Solomon Island w/ nibs,2016,75.0,New Zealand,3,,Solomon Islands,,,,,4
Solstice,Bundibugyo,2014,70.0,U.S.A,3,"Forastero, Trinitario",Uganda,"forastero, trinitario",0,0,"forastero, trinitario",3
Solstice,Sambirano,2013,70.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,3
Solstice,Amazonas,2013,70.0,U.S.A,3,,Venezuela,,,,,3
Solstice,Bolivia,2013,70.0,U.S.A,3,,Bolivia,,,,,4
Solstice,San Martin,2013,70.0,U.S.A,3,,Peru,,,,,4
Solstice,Wasatch,2013,70.0,U.S.A,3,Blend,Wasatch,0,0,blend,0,4
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",2016,62.0,Canada,3,,Domincan Republic,,,,,4
Soma,"Sambirano Valley, Black Science, B-60307.0",2016,70.0,Canada,3,Trinitario,Madagascar,trinitario,0,0,0,4
Soma,"Bahia Black, batch bra50722.1",2016,70.0,Canada,3,Forastero (Parazinho),Brazil,0,0,0,forastero (parazinho),4
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",2016,75.0,Canada,3,,"Ven.,Ecu.,Peru,Nic.",,,,,5
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,70.0,Canada,3,Trinitario,Nicaragua,trinitario,0,0,0,5
Soma,"Tien Giang, Black S., batch VIT60420.0",2016,70.0,Canada,4,Trinitario,Vietnam,trinitario,0,0,0,6
Soma,"Camino Verde, Black S., batch cvu6030.0",2016,70.0,Canada,3,,Ecuador,,,,,4
Soma,CSB Chama,2015,70.0,Canada,3,Criollo,Venezuela,0,criollo,0,0,4
Soma,Porcelana,2015,75.0,Canada,4,,Venezuela,,,,,6
Soma,"La Tronca, Matagalpa",2014,70.0,Canada,3,,Nicaragua,,,,,4
Soma,Maranon Canyon,2014,70.0,Canada,3,Forastero (Nacional),Peru,0,0,0,forastero (nacional),5
Soma,La Dalia,2014,70.0,Canada,3,Trinitario,Nicaragua,trinitario,0,0,0,4
Soma,"Camino Verde P., Balao, Guayas",2014,80.0,Canada,3,Forastero (Nacional),Ecuador,0,0,0,forastero (nacional),4
Soma,"Espiritu Santo, 'Smoke Monster'",2014,70.0,Canada,3,Forastero (Amelonado),Vanuatu,0,0,0,forastero (amelonado),5
Soma,Little Big Man,2014,70.0,Canada,3,Blend,Madagascar & Ecuador,0,0,blend,0,4
Soma,"Rizek Cacao, Domin. Rep.",2013,77.0,Canada,3,Trinitario,Dominican Republic,trinitario,0,0,0,5
Soma,Java,2013,70.0,Canada,3,Criollo,Indonesia,0,criollo,0,0,4
Soma,"Apurimac, El Quinacho Co-op",2013,70.0,Canada,2,Criollo,Peru,0,criollo,0,0,3
Soma,"Sangre Grande P., Trinidad",2013,70.0,Canada,3,Trinitario,Trinidad,trinitario,0,0,0,5
Soma,Chef's Blend,2013,70.0,Canada,3,,Chef's Blend,,,,,4
Soma,Patanemo,2013,70.0,Canada,3,Criollo,Venezuela,0,criollo,0,0,5
Soma,Crazy 88,2013,88.0,Canada,4,,"Guat., D.R., Peru, Mad., PNG",,,,,6
Soma,"Maracaibo, El Vigia",2013,70.0,Canada,4,Criollo,Venezuela,0,criollo,0,0,6
Soma,Equator,2013,67.0,Canada,4,,"Peru, Dom. Rep",,,,,6
Soma,Orinoco,2013,70.0,Canada,3,Forastero,Venezuela,0,0,0,forastero,4
Soma,"Bachelor's Hall E., St. Thomas Parish",2013,70.0,Canada,4,Trinitario,Jamaica,trinitario,0,0,0,6
Soma,Noula Coop,2012,70.0,Canada,3,,Haiti,,,,,4
Soma,O'ahu,2012,70.0,Canada,3,,Hawaii,,,,,5
Soma,"Dual Origins, Sambirano, Elvesia",2012,70.0,Canada,4,Blend,"Dom. Rep., Madagascar",0,0,blend,0,6
Soma,"Dancing in Your Head, 5 bean blend",2012,70.0,Canada,4,Blend,"Gre., PNG, Haw., Haiti, Mad",0,0,blend,0,6
Soma,Cahabon Region,2012,70.0,Canada,3,Trinitario,Guatemala,trinitario,0,0,0,4
Soma,Carenero Superior,2012,70.0,Canada,3,Trinitario,Venezuela,trinitario,0,0,0,5
Soma,Eastern Promises,2012,70.0,Canada,3,Blend,"Mad., Java, PNG",0,0,blend,0,4
Soma,Papua New Guinea,2012,85.0,Canada,3,Trinitario,Papua New Guinea,trinitario,0,0,0,4
Soma,"Grenada, Black Science",2011,70.0,Canada,2,Trinitario,Grenada,trinitario,0,0,0,3
Soma,"Alto Beni, Wild Bolivian",2011,70.0,Canada,3,Nacional,Bolivia,0,0,0,0,4
Soma,Peruvian,2011,64.0,Canada,4,,Peru,,,,,6
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",2011,70.0,Canada,4,,"Ven, Bolivia, D.R.",,,,,6
Soma,"Elvesia P., Black Science",2011,70.0,Canada,3,Forastero,Dominican Republic,0,0,0,forastero,5
Soma,Chuao,2011,70.0,Canada,3,Criollo,Venezuela,0,criollo,0,0,4
Soma,Black Science Blend 1,2010,70.0,Canada,3,"Trinitario, Nacional","DR, Ecuador, Peru","trinitario, nacional",0,0,0,5
